CDUC,Local - Nome da Unidade de Conservação,Número da Estação Amostral,Nome da EA,km/dia de amostragem (esforço),data da amostragem ,Ano,Estação do ano,Horário de início  (hh:mm),Horário de término (hh:mm),"condição climática: aberto, nublado e chuvoso",nome dos observadores,Número do animal no guia,Classe,Ordem,Família,Gênero,Espécies,"Clasificação taxonômica (espécie, gênero, família ou ordem)",Espécies validadas para análise do ICMBio,Número do animal no guia validado,Clasificação taxonômica validada,horário do avistamento,n° de animais,total ou parcial?,distância (m)     do animal em relação a trilha,marcação no transecto,teve problema durante a amostragem?  ,Observações
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,29,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus obsoletus,,Crypturellus sp.,29,G,07:30:00,1,Total,8.3,250,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,,Dasyprocta cf. fuliginosa,137,E,07:40:00,1,Total,10,500,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,121,Mamíferos,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,,Pecari tajacu,121,E,07:58:00,3,Parcial,22,900,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,,Dasyprocta cf. fuliginosa,137,E,08:01:00,1,Total,6,1150,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,54,Aves,Gruiformes,Psophiidae,Psophia,Psophia viridis,,Psophia viridis,54,E,08:14:00,2,Total,19,1350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,,Penelope sp.,12,G,09:00:00,1,Total,5,2100,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,,Dasyprocta cf. fuliginosa,137,E,09:13:00,1,Total,3,2350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,36,Aves,Tinamiformes,Tinamidae,Tinamus,Rhynchotus rufescens,,Tinamus sp.,36,G,09:50:00,1,Total,0,3050,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,115,Mamíferos,Artiodactyla,Cervidae,Mazama,Mazama americana,,Mazama americana,115,E,10:54:00,1,Total,9,4450,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,,Dasyprocta cf. fuliginosa,137,E,11:05:00,1,Total,21,4650,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,11/06/2017,11/06/2017,seca,07:10:00,11:23:00,aberto,Zeziel e José,36,Aves,Tinamiformes,Tinamidae,Tinamus,Rhynchotus rufescens,,Tinamus sp.,36,G,11:21:00,2,Total,0,5000,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,12/06/2017,12/06/2017,seca,07:18:00,11:24:00,aberto,Zeziel e José,32,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus strigulosus,,Crypturellus sp.,32,G,07:31:00,1,Total,13.6,250,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,12/06/2017,12/06/2017,seca,07:18:00,11:24:00,aberto,Zeziel e José,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,,Saguinus weddelli,197,E,08:34:00,7,Parcial,0,1750,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,12/06/2017,12/06/2017,seca,07:18:00,11:24:00,aberto,Zeziel e José,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,E,Ateles chamek,243,E,09:10:00,4,Parcial,7.5,2250,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,12/06/2017,12/06/2017,seca,07:18:00,11:24:00,aberto,Zeziel e José,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,,Dasyprocta cf. fuliginosa,137,E,09:19:00,1,Total,8,2350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,12/06/2017,12/06/2017,seca,07:18:00,11:24:00,aberto,Zeziel e José,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,,Saguinus weddelli,197,E,09:32:00,9,Parcial,3,2400,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,12/06/2017,12/06/2017,seca,07:18:00,11:24:00,aberto,Zeziel e José,266,Mamíferos,Primates,Pitheciidae,Callicebus,Callicebus brunneus,,Callicebus brunneus,266,E,10:00:00,3,Total,1.6,3250,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,12/06/2017,12/06/2017,seca,07:18:00,11:24:00,aberto,Zeziel e José,115,Mamíferos,Artiodactyla,Cervidae,Mazama,Mazama americana,,Mazama americana,115,E,10:52:00,1,Total,23.2,4450,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,13/06/2017,13/06/2017,seca,07:02:00,10:37:00,aberto,Zeziel e José,30,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus parvirostris,,Crypturellus sp.,30,G,07:20:00,1,Total,5,250,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,13/06/2017,13/06/2017,seca,07:02:00,10:37:00,aberto,Zeziel e José,6,Aves,Galliformes,Cracidae,Pauxi,Pauxi tuberosa,,Pauxi tuberosa,6,E,07:46:00,2,Total,33,850,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,13/06/2017,13/06/2017,seca,07:02:00,10:37:00,aberto,Zeziel e José,30,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus parvirostris,,Crypturellus sp.,30,G,08:12:00,1,Total,6.3,1150,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,13/06/2017,13/06/2017,seca,07:02:00,10:37:00,aberto,Zeziel e José,121,Mamíferos,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,,Pecari tajacu,121,E,08:30:00,5,Parcial,0,2200,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,13/06/2017,13/06/2017,seca,07:02:00,10:37:00,aberto,Zeziel e José,34,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus undulatus,,Crypturellus sp.,34,G,08:41:00,1,Total,0,2400,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,13/06/2017,13/06/2017,seca,07:02:00,10:37:00,aberto,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,08:52:00,1,Parcial,10,2450,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,14/06/2017,14/06/2017,seca,07:12:00,10:55:00,aberto,Zeziel e José,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,,Saguinus weddelli,197,E,07:27:00,3,Parcial,7,150,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,14/06/2017,14/06/2017,seca,07:12:00,10:55:00,aberto,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,08:57:00,6,Parcial,0,2550,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,14/06/2017,14/06/2017,seca,07:12:00,10:55:00,aberto,Zeziel e José,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,E,Ateles chamek,243,E,09:24:00,2,Total,10,3050,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,14/06/2017,14/06/2017,seca,07:12:00,10:55:00,aberto,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,10:50:00,4,Total,9,500,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,34,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus undulatus,,Crypturellus sp.,34,G,07:08:00,1,Total,20,150,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,,Saguinus weddelli,197,E,07:24:00,7,Parcial,"23,00",550,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,07:38:00,5,Parcial,4,800,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,,Penelope sp.,12,G,08:00:00,2,Total,1,1500,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,218,Mamíferos,Primates,Cebidae,Saimiri,Saimiri ustus,,Saimiri ustus,218,E,08:03:00,3,Parcial,0,1550,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,08:03:00,4,Parcial,8.5,1550,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,30,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus parvirostris,,Crypturellus sp.,30,G,08:30:00,1,Total,3,2450,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,,Saguinus weddelli,197,E,09:05:00,5,Total,0,3550,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,,Saguinus weddelli,197,E,09:16:00,6,Parcial,7.3,3800,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,15/06/2017,15/06/2017,seca,07:04:00,10:40:00,aberto,Zeziel e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,,Penelope sp.,12,G,10:15:00,2,Total,22,4100,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,16/06/2017,16/06/2017,seca,06:41:00,09:27:00,aberto,Zeziel e José,32,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus strigulosus,,Crypturellus sp.,32,G,06:49:00,1,Total,3,250,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,16/06/2017,16/06/2017,seca,06:41:00,09:27:00,aberto,Zeziel e José,115,Mamíferos,Artiodactyla,Cervidae,Mazama,Mazama americana,,Mazama americana,115,E,07:08:00,2,Total,7.4,850,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,16/06/2017,16/06/2017,seca,06:41:00,09:27:00,aberto,Zeziel e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,,Penelope sp.,12,G,08:10:00,1,Total,8,3050,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,16/06/2017,16/06/2017,seca,06:41:00,09:27:00,aberto,Zeziel e José,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,E,Ateles chamek,243,E,08:10:00,4,Total,0,3050,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,16/06/2017,16/06/2017,seca,06:41:00,09:27:00,aberto,Zeziel e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,,Penelope sp.,12,G,08:32:00,3,Total,5.3,3600,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,16/06/2017,16/06/2017,seca,06:41:00,09:27:00,aberto,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,08:41:00,1,Parcial,"23,00",3950,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,16/06/2017,16/06/2017,seca,06:41:00,09:27:00,aberto,Zeziel e José,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,,Saguinus weddelli,197,E,08:55:00,3,Parcial,20,4400,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,16/06/2017,16/06/2017,seca,06:41:00,09:27:00,aberto,Zeziel e José,260,Mamíferos,Primates,Pitheciidae,Pithecia,Pithecia irrorata,,Pithecia irrorata,260,E,08:58:00,2,Total,0,4450,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,17/06/2017,17/06/2017,seca,07:25:00,10:35:00,aberto,Zeziel e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,,Penelope sp.,12,G,08:15:00,2,Total,27,1600,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,17/06/2017,17/06/2017,seca,07:25:00,10:35:00,aberto,Zeziel e José,121,Mamíferos,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,,Pecari tajacu,121,E,08:38:00,1,Parcial,17.4,2350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,17/06/2017,17/06/2017,seca,07:25:00,10:35:00,aberto,Zeziel e José,98,Mamíferos,Carnivora,Procyonidae,Nasua,Nasua nasua,,Nasua nasua,98,E,09:15:00,2,Parcial,6.1,3400,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,17/06/2017,17/06/2017,seca,07:25:00,10:35:00,aberto,Zeziel e José,32,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus strigulosus,,Crypturellus sp.,32,G,10:05:00,2,Total,8,4750,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,17/06/2017,17/06/2017,seca,07:25:00,10:35:00,aberto,Zeziel e José,121,Mamíferos,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,,Pecari tajacu,121,E,10:35:00,1,Total,4.2,5000,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,18/06/2017,18/06/2017,seca,06:55:00,11:10:00,aberto,Zeziel e José,32,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus strigulosus,,Crypturellus sp.,32,G,07:02:00,1,Total,3,250,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,18/06/2017,18/06/2017,seca,06:55:00,11:10:00,aberto,Zeziel e José,218,Mamíferos,Primates,Cebidae,Saimiri,Saimiri ustus,,Saimiri ustus,218,E,07:31:00,2,Parcial,17.2,1050,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,18/06/2017,18/06/2017,seca,06:55:00,11:10:00,aberto,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,07:31:00,1,Parcial,"15,00",1050,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,18/06/2017,18/06/2017,seca,06:55:00,11:10:00,aberto,Zeziel e José,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,,Dasyprocta cf. fuliginosa,137,E,07:45:00,1,Total,2.5,1300,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,18/06/2017,18/06/2017,seca,06:55:00,11:10:00,aberto,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,08:36:00,4,Parcial,0,2350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,18/06/2017,18/06/2017,seca,06:55:00,11:10:00,aberto,Zeziel e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,,Penelope sp.,12,G,10:58:00,1,Total,6.5,5000,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,18/06/2017,18/06/2017,seca,06:55:00,11:10:00,aberto,Zeziel e José,183,Mamíferos,Primates,Callitrichidae,Mico,Mico rondoni,,Mico rondoni,183,E,11:02:00,7,Parcial,0,5000,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,18/06/2017,18/06/2017,seca,06:55:00,11:10:00,aberto,Zeziel e José,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,,Saguinus weddelli,197,E,11:02:00,5,Parcial,"2,00",5000,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,19/06/2017,19/06/2017,seca,06:45:00,10:36:00,aberto,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,08:50:00,1,Parcial,27.4,3000,Nâo,
118,Flona do Jamari,3,Rio Jacundá,5000,20/06/2017,20/06/2017,seca,07:06:00,09:50:00,nublado,Zeziel e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,,Penelope sp.,12,G,07:26:00,1,Total,3.6,600,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/06/2017,20/06/2017,seca,07:06:00,09:50:00,nublado,Zeziel e José,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,07:52:00,7,Parcial,5,1350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/06/2017,20/06/2017,seca,07:06:00,09:50:00,nublado,Zeziel e José,218,Mamíferos,Primates,Cebidae,Saimiri,Saimiri ustus,,Saimiri ustus,218,E,07:53:00,2,Parcial,0,1350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/06/2017,20/06/2017,seca,07:06:00,09:50:00,nublado,Zeziel e José,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,,Penelope sp.,12,G,07:53:00,1,Total,6.2,1350,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/06/2017,20/06/2017,seca,07:06:00,09:50:00,nublado,Zeziel e José,6,Aves,Galliformes,Cracidae,Pauxi,Pauxi tuberosa,,Pauxi tuberosa,6,E,08:03:00,1,Total,0,1550,Nâo,
118,Flona do Jamari,3,Rio Jacundá,,20/06/2017,20/06/2017,seca,07:06:00,09:50:00,nublado,Zeziel e José,41,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus guttatus,,Tinamus sp.,41,G,08:15:00,1,Total,0,2200,Nâo,
118,Flona do Jamari,2,Potosí,5000,13/06/2018,13/06/2018,Seca,06:30:00,10:55:00,aberto,Bruno e Estéfano,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,,Sapajus apella,224,E,07:53:00,3,total,31.5,550,Nâo,
118,Flona do Jamari,2,Potosí,,13/06/2018,13/06/2018,Seca,06:30:00,10:55:00,aberto,Bruno e Estéfano,260,Mamíferos,Primates,Pitheciidae,Pithecia,Pithecia irrorata,e,Pithecia irrorata,260,E,07:55:00,1,total,30,550,Nâo,
118,Flona do Jamari,2,Potosí,,13/06/2018,13/06/2018,Seca,06:30:00,10:55:00,aberto,Bruno e Estéfano,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,08:18:00,1,total,12,300,Nâo,
118,Flona do Jamari,2,Potosí,,13/06/2018,13/06/2018,Seca,06:30:00,10:55:00,aberto,Bruno e Estéfano,42,Aves,Tinamiformes,Tinamidae,Tinamus,Tinamus,f,Tinamus sp.,41,G,09:19:00,1,total,6,2500,Nâo,
118,Flona do Jamari,2,Potosí,,13/06/2018,13/06/2018,Seca,06:30:00,10:55:00,aberto,Bruno e Estéfano,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,09:39:00,4,total,10,2950,Nâo,
118,Flona do Jamari,2,Potosí,,13/06/2018,13/06/2018,Seca,06:30:00,10:55:00,aberto,Bruno e Estéfano,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,10:43:00,3,Parcial,0,4750,Nâo,
118,Flona do Jamari,2,Potosí,,13/06/2018,13/06/2018,Seca,06:30:00,10:55:00,aberto,Bruno e Estéfano,183,Mamíferos,Primates,Callitrichidae,Mico,Mico rondoni,g,Mico rondoni,183,E,10:43:00,1,Parcial,0,4750,Nâo,
118,Flona do Jamari,2,Potosí,,13/06/2018,13/06/2018,Seca,06:30:00,10:55:00,aberto,Bruno e Estéfano,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,08:30:00,1,total,5.3,2250,Nâo,
118,Flona do Jamari,2,Potosí,5000,14/06/2018,14/06/2018,Seca,06:40:00,10:42:00,chuvoso,Stefany e Estéfano,35,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus variegatus,e,Crypturellus sp.,35,G,09:14:00,2,total,4,3200,Nâo,
118,Flona do Jamari,2,Potosí,,14/06/2018,14/06/2018,Seca,06:40:00,10:42:00,chuvoso,Stefany e Estéfano,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus,g,,,,09:44:00,2,total,5,3700,Nâo,
118,Flona do Jamari,2,Potosí,,14/06/2018,14/06/2018,Seca,06:40:00,10:42:00,chuvoso,Stefany e Estéfano,183,Mamíferos,Primates,Callitrichidae,Mico,Mico rondoni,e,Mico rondoni,183,E,10:32:00,5,Parcial,20,4800,Nâo,
118,Flona do Jamari,2,Potosí,5000,15/06/2018,15/06/2018,Seca,06:40:00,10:41:00,nublado,Thalia e Estéfano,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,06:56:00,6,Parcial,29,2000,Nâo,
118,Flona do Jamari,2,Potosí,,15/06/2018,15/06/2018,Seca,06:40:00,10:41:00,nublado,Thalia e Estéfano,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,10:20:00,4,Parcial,6,4750,Nâo,
118,Flona do Jamari,2,Potosí,,15/06/2018,15/06/2018,Seca,06:40:00,10:41:00,nublado,Thalia e Estéfano,42,Aves,Tinamiformes,Tinamidae,,Tinamidae,f,,,,10:34:00,1,total,14,4800,Nâo,
118,Flona do Jamari,2,Potosí,5000,16/06/2018,16/06/2018,Seca,06:49:00,10:22:00,aberto,Bruno e Thalia,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,07:05:00,1,total,11,1750,Nâo,
118,Flona do Jamari,2,Potosí,,16/06/2018,16/06/2018,Seca,06:49:00,10:22:00,aberto,Bruno e Thalia,29,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus obsoletus,e,Crypturellus sp.,29,G,09:04:00,4,Parcial,0,2550,Nâo,
118,Flona do Jamari,2,Potosí,5000,17/06/2018,17/06/2018,Seca,06:45:00,10:20:00,aberto,Bruno e Stefany,98,Mamíferos,Carnivora,Procyonidae,Nasua,Nasua nasua,e,Nasua nasua,98,E,06:57:00,2,Parcial,4,1750,Nâo,
118,Flona do Jamari,2,Potosí,,17/06/2018,17/06/2018,Seca,06:45:00,10:20:00,aberto,Bruno e Stefany,92,Mamíferos,Carnivora,Mustelidae,Eira,Eira barbara,e,Eira barbara,92,E,07:24:00,1,total,10,1000,Nâo,
118,Flona do Jamari,2,Potosí,5000,18/06/2018,18/06/2018,Seca,06:30:00,10:43:00,aberto,Estefano e Thalia,243,Mamíferos,Primates,Atelidae,Ateles,Ateles chamek,e,Ateles chamek,243,E,06:44:00,2,total,0,1850,Nâo,
118,Flona do Jamari,2,Potosí,,18/06/2018,18/06/2018,Seca,06:30:00,10:43:00,aberto,Estefano e Thalia,142,Mamíferos,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,e,Dasyprocta cf. fuliginosa,137,E,07:20:00,1,total,12.5,1150,Nâo,
118,Flona do Jamari,2,Potosí,,18/06/2018,18/06/2018,Seca,06:30:00,10:43:00,aberto,Estefano e Thalia,54,Aves,Gruiformes,Psophiidae,Psophia,Psophia viridis,e,Psophia viridis,54,E,07:45:00,2,Parcial,0,650,Nâo,
118,Flona do Jamari,2,Potosí,,18/06/2018,18/06/2018,Seca,06:30:00,10:43:00,aberto,Estefano e Thalia,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,08:56:00,2,total,16,2250,Nâo,
118,Flona do Jamari,2,Potosí,,18/06/2018,18/06/2018,Seca,06:30:00,10:43:00,aberto,Estefano e Thalia,224,Mamíferos,Primates,Cebidae,Sapajus,Sapajus apella,e,Sapajus apella,224,E,09:20:00,6,Parcial,0,2700,Nâo,
118,Flona do Jamari,2,Potosí,,18/06/2018,18/06/2018,Seca,06:30:00,10:43:00,aberto,Estefano e Thalia,6,Aves,Galliformes,Cracidae,Pauxi,Pauxi tuberosa,e,Pauxi tuberosa,6,E,10:25:00,1,total,13.5,4500,Nâo,
118,Flona do Jamari,2,Potosí,5000,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,106,Mamíferos,Carnivora,felidae,Panthera,Panthera onca,e,Panthera onca,106,E,06:49:00,1,total,0,2150,Nâo,
118,Flona do Jamari,2,Potosí,,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Tinamidae,f,,,,07:18:00,1,total,7.5,1450,Nâo,
118,Flona do Jamari,2,Potosí,,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,30,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus pavirostris,e,Crypturellus sp.,30,G,07:25:00,1,total,5,1350,Nâo,
118,Flona do Jamari,2,Potosí,,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,183,Mamíferos,Primates,Callitrichidae,Mico,Mico rondoni,e,Mico rondoni,183,E,09:00:00,1,total,0,2200,Nâo,
118,Flona do Jamari,2,Potosí,,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,09:00:00,5,Parcial,0,2200,Nâo,
118,Flona do Jamari,2,Potosí,,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,12,Aves,Galliformes,Cracidae,Penelope,Penelope jacquacu,e,Penelope sp.,12,G,09:00:00,1,total,6,2200,Nâo,
118,Flona do Jamari,2,Potosí,,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,183,Mamíferos,Primates,Callitrichidae,Mico,Mico rondoni,e,Mico rondoni,183,E,09:39:00,4,Parcial,0,3000,Nâo,
118,Flona do Jamari,2,Potosí,,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,186,Mamíferos,Primates,Callitrichidae,Saguinus,Saguinus fuscicollis,e,Saguinus weddelli,197,E,09:39:00,4,Parcial,0,3000,Nâo,
118,Flona do Jamari,2,Potosí,,19/06/2018,19/06/2018,Seca,06:41:00,10:54:00,aberto,Estefano e Thalia,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Tinamidae,f,,,,10:09:00,1,total,17,3800,Nâo,
